101;fuel_silo;3509.00;10.10;114.00;1.74;0
101;rocket_site;3447.00;10.00;128.00;0.79;0
101;nuclear_reactor;3447.00;10.00;128.00;4.91;0
101;floating_harbor;3455.16;9.50;141.40;0.42;6372
788;arms_factory;3509.00;10.50;50.00;1.56;0
788;arms_factory;3508.00;10.15;65.00;4.22;0
788;arms_factory;3513.00;10.38;56.00;0.60;0
788;arms_factory;3488.00;10.00;45.00;3.62;0
788;arms_factory;3492.00;10.10;66.00;0.00;0
788;arms_factory;3490.00;10.00;53.00;2.66;0
788;industrial_complex;3522.00;10.00;76.00;5.33;0
788;industrial_complex;3489.00;9.98;68.00;2.07;0
788;industrial_complex;3510.00;10.50;53.00;3.27;0
788;industrial_complex;3512.00;10.00;71.00;1.11;0
788;industrial_complex;3499.00;10.18;64.00;2.67;0
788;industrial_complex;3492.00;10.10;48.00;5.33;0
788;air_base;3508.00;9.90;73.00;1.72;0
788;supply_node;3507.00;10.32;62.00;2.85;0
788;supply_node;3489.00;10.07;55.00;5.79;0
788;supply_node;3524.00;10.10;71.00;2.09;0
788;naval_base;3498.00;9.90;71.00;-2.96;9509
788;naval_base;3483.00;9.85;49.00;-2.03;9260
788;naval_base;3516.00;9.90;78.00;-3.02;9509
788;bunker;3491.00;10.18;60.00;2.23;0
788;bunker;3504.00;10.05;68.00;0.07;0
788;bunker;3520.00;10.10;73.00;1.28;0
788;coastal_bunker;3528.00;9.90;79.00;-3.02;0
788;coastal_bunker;3495.00;9.85;71.00;-2.18;0
788;coastal_bunker;3485.00;9.50;53.00;-2.03;0
788;dockyard;3488.00;9.65;71.00;-2.03;0
788;anti_air_building;3512.00;10.00;71.00;2.74;0
788;anti_air_building;3517.00;10.10;68.00;5.40;0
788;anti_air_building;3487.00;10.00;58.00;1.78;0
788;synthetic_refinery;3508.00;9.90;73.00;4.81;0
788;fuel_silo;3522.00;10.15;69.00;6.01;0
788;rocket_site;3527.00;10.05;74.00;0.23;0
788;nuclear_reactor;3518.00;10.28;61.00;3.25;0
788;floating_harbor;3522.13;9.50;85.95;0.12;8704
107;arms_factory;3546.00;9.90;62.00;5.22;0
107;arms_factory;3538.00;9.98;49.00;1.60;0
107;arms_factory;3539.00;10.00;69.00;5.72;0
107;arms_factory;3544.00;9.90;54.00;2.10;0
107;arms_factory;3539.00;9.98;46.00;3.66;0
107;arms_factory;3538.00;10.07;58.00;0.04;0
107;industrial_complex;3548.00;9.90;52.00;4.17;0
107;industrial_complex;3536.00;10.18;64.00;5.38;0
107;industrial_complex;3541.00;9.90;50.00;2.11;0
107;industrial_complex;3545.00;9.93;72.00;4.78;0
107;industrial_complex;3543.00;9.90;55.00;1.16;0
107;industrial_complex;3537.00;10.05;48.00;2.71;0
107;air_base;3542.00;10.00;60.00;0.55;0
107;supply_node;3537.00;9.98;54.00;4.86;0
107;supply_node;3541.00;9.95;70.00;0.05;0
107;naval_base;3550.00;9.50;57.00;-4.43;9720
107;naval_base;3549.00;9.50;68.00;1.33;9720
107;bunker;3542.00;9.95;56.00;1.67;0
107;bunker;3536.00;10.00;74.00;4.33;0
107;coastal_bunker;3554.00;9.80;59.00;-4.43;0
107;coastal_bunker;3543.00;9.80;75.00;-3.61;0
107;dockyard;3548.00;9.80;61.00;-4.43;0
107;anti_air_building;3525.00;10.30;54.00;2.78;0
107;anti_air_building;3543.00;9.90;65.00;4.34;0
107;anti_air_building;3542.00;10.00;57.00;2.17;0
107;synthetic_refinery;3539.00;9.90;74.00;4.84;0
107;fuel_silo;3533.00;10.10;63.00;0.12;0
107;rocket_site;3528.00;10.00;62.00;0.62;0
107;nuclear_reactor;3524.00;10.30;55.00;1.83;0
107;floating_harbor;3547.13;9.50;82.26;-0.46;8706
105;arms_factory;3703.00;9.90;97.00;5.82;0
105;arms_factory;3639.00;9.98;59.00;3.66;0
105;arms_factory;3737.00;9.95;94.00;5.22;0
105;arms_factory;3668.00;10.00;119.00;1.60;0
105;arms_factory;3641.00;9.90;73.00;5.72;0
105;arms_factory;3691.00;9.80;67.00;2.10;0
105;industrial_complex;3666.00;10.00;72.00;3.66;0
105;industrial_complex;3645.00;9.90;52.00;0.04;0
105;industrial_complex;3682.00;10.15;130.00;4.17;0
105;industrial_complex;3699.00;10.18;127.00;5.38;0
105;industrial_complex;3678.00;10.00;81.00;2.11;0
105;industrial_complex;3664.00;10.00;57.00;4.78;0
105;air_base;3708.00;9.98;95.00;1.16;0
105;supply_node;3649.00;9.90;49.00;4.16;0
105;supply_node;3672.00;10.00;82.00;1.92;0
105;supply_node;3658.00;9.90;69.00;4.86;0
105;supply_node;3695.00;10.20;130.00;0.05;0
105;supply_node;3713.00;10.05;96.00;2.98;0
105;supply_node;3673.00;10.10;120.00;5.57;0
105;supply_node;3673.00;9.90;53.00;2.22;0
105;supply_node;3727.00;10.00;91.00;5.16;0
105;supply_node;3684.00;9.90;69.00;1.46;0
105;supply_node;3716.00;10.18;119.00;4.40;0
105;supply_node;3660.00;10.00;127.00;5.87;0
105;supply_node;3693.00;10.05;115.00;3.63;0
105;supply_node;3646.00;9.60;105.00;0.28;0
105;supply_node;3705.00;9.90;87.00;1.77;0
105;supply_node;3635.00;9.90;65.00;5.81;0
105;supply_node;3624.00;9.90;83.00;1.00;0
105;naval_base;3639.00;9.80;100.00;-1.11;9916
105;naval_base;3723.00;9.93;123.00;1.33;9785
105;naval_base;3687.00;9.60;104.00;-0.43;9392
105;naval_base;3688.00;9.80;82.00;-4.47;9008
105;naval_base;3622.00;9.50;56.00;-1.04;9069
105;naval_base;3735.00;9.90;99.00;-4.35;9785
105;naval_base;3710.00;9.60;102.00;-3.34;9785
105;naval_base;3679.00;9.50;106.00;-0.32;9392
105;naval_base;3649.00;9.50;44.00;-1.03;9069
105;naval_base;3660.00;9.88;85.00;-3.14;9392
105;naval_base;3626.00;9.50;81.00;-3.14;9916
105;naval_base;3665.00;9.80;46.00;-0.46;8778
105;naval_base;3697.00;9.50;92.00;-1.11;9008
105;naval_base;3656.00;9.88;85.00;-2.90;9392
105;naval_base;3692.00;9.90;135.00;-3.39;9477
105;naval_base;3654.00;9.50;122.00;-1.05;9392
105;bunker;3652.00;9.90;80.00;2.85;0
105;bunker;3686.00;9.85;58.00;5.52;0
105;bunker;3648.00;9.90;51.00;0.79;0
105;bunker;3718.00;10.07;96.00;4.91;0
105;bunker;3683.00;9.90;110.00;1.29;0
105;bunker;3682.00;10.35;121.00;5.42;0
105;bunker;3705.00;10.07;126.00;5.52;0
105;bunker;3723.00;9.93;115.00;3.36;0
105;bunker;3674.00;10.00;78.00;6.03;0
105;bunker;3661.00;10.00;51.00;2.41;0
105;bunker;3643.00;9.90;70.00;3.96;0
105;bunker;3714.00;9.90;85.00;1.81;0
105;bunker;3651.00;9.90;102.00;3.02;0
105;bunker;3663.00;10.00;130.00;0.85;0
105;bunker;3732.00;10.00;96.00;3.87;0
105;bunker;3627.00;9.90;83.00;5.08;0
105;coastal_bunker;3703.00;9.80;99.00;-3.34;0
105;coastal_bunker;3652.00;9.85;130.00;-2.36;0
105;coastal_bunker;3632.00;9.85;70.00;-1.98;0
105;coastal_bunker;3650.00;9.85;109.00;-4.25;0
105;coastal_bunker;3696.00;9.65;136.00;-3.39;0
105;coastal_bunker;3707.00;9.50;83.00;-1.11;0
105;coastal_bunker;3726.00;9.60;85.00;-0.59;0
105;coastal_bunker;3624.00;9.90;85.00;-3.14;0
105;coastal_bunker;3647.00;9.57;46.00;-1.03;0
105;coastal_bunker;3691.00;9.50;104.00;-0.43;0
105;coastal_bunker;3695.00;9.80;69.00;-4.47;0
105;coastal_bunker;3719.00;9.65;113.00;1.33;0
105;coastal_bunker;3658.00;9.88;85.00;-3.14;0
105;coastal_bunker;3673.00;9.50;47.00;-0.46;0
105;coastal_bunker;3670.00;9.60;113.00;-0.32;0
105;coastal_bunker;3651.00;9.80;84.00;-2.68;0
105;dockyard;3685.00;9.80;50.00;1.30;0
105;anti_air_building;3681.00;9.90;64.00;4.54;0
105;anti_air_building;3652.00;10.00;75.00;5.76;0
105;anti_air_building;3706.00;10.20;117.00;3.59;0
105;synthetic_refinery;3685.00;9.80;75.00;0.33;0
105;fuel_silo;3656.00;10.00;53.00;1.53;0
105;rocket_site;3711.00;10.18;122.00;2.04;0
105;nuclear_reactor;3673.00;9.98;83.00;5.06;0
105;floating_harbor;3624.00;9.50;91.00;0.00;8737
110;arms_factory;3869.00;10.10;56.00;4.78;0
110;arms_factory;3874.00;10.00;47.00;1.16;0
110;arms_factory;3867.00;10.05;60.00;2.71;0
110;arms_factory;3836.00;9.98;63.00;0.55;0
110;arms_factory;3836.00;9.90;54.00;4.68;0
110;arms_factory;3833.00;9.90;69.00;5.89;0
110;industrial_complex;3828.00;9.85;60.00;2.62;0
110;industrial_complex;3782.00;9.88;74.00;5.28;0
110;industrial_complex;3856.00;9.98;55.00;1.67;0
110;industrial_complex;3858.00;10.12;50.00;4.33;0
110;industrial_complex;3799.00;9.82;67.00;1.07;0
110;industrial_complex;3859.00;9.90;65.00;2.27;0
110;air_base;3804.00;9.90;71.00;0.11;0
110;supply_node;3796.00;9.90;68.00;3.63;0
110;supply_node;3869.00;10.10;56.00;0.28;0
110;supply_node;3832.00;9.90;61.00;1.77;0
110;supply_node;3854.00;10.07;49.00;5.81;0
110;supply_node;3783.00;9.90;72.00;1.00;0
110;supply_node;3849.00;9.90;64.00;3.93;0
110;naval_base;3861.00;9.50;38.00;0.67;9338
110;naval_base;3785.00;9.60;66.00;-0.79;10167
110;naval_base;3879.00;9.65;47.00;1.57;9459
110;naval_base;3855.00;9.82;68.00;-2.68;10165
110;naval_base;3804.00;9.80;66.00;-4.35;9899
110;naval_base;3833.00;9.50;53.00;-1.57;9899
110;bunker;3834.00;9.90;56.00;3.29;0
110;bunker;3862.00;9.90;41.00;1.13;0
110;bunker;3846.00;9.90;66.00;2.34;0
110;bunker;3868.00;10.20;52.00;0.18;0
110;bunker;3799.00;9.80;65.00;1.74;0
110;bunker;3782.00;9.88;69.00;4.40;0
110;coastal_bunker;3879.00;9.65;47.00;1.57;0
110;coastal_bunker;3804.00;9.50;65.00;-0.20;0
110;coastal_bunker;3826.00;9.60;66.00;-1.57;0
110;coastal_bunker;3779.00;9.57;77.00;-3.14;0
110;coastal_bunker;3861.00;9.50;38.00;0.67;0
110;coastal_bunker;3851.00;9.85;69.00;-2.68;0
110;dockyard;3827.00;9.50;69.00;-1.57;0
110;anti_air_building;3828.00;9.85;59.00;1.29;0
110;anti_air_building;3851.00;9.90;45.00;5.42;0
110;anti_air_building;3840.00;9.93;55.00;5.52;0
110;synthetic_refinery;3843.00;9.88;50.00;3.36;0
110;fuel_silo;3785.00;9.90;68.00;6.03;0
110;rocket_site;3805.00;9.90;70.00;3.96;0
110;nuclear_reactor;3847.00;9.90;68.00;1.81;0
110;floating_harbor;3842.87;9.50;76.26;0.46;8708
1;arms_factory;985.00;10.50;1049.00;6.25;0
1;arms_factory;909.00;10.50;1044.00;4.09;0
1;arms_factory;898.00;10.88;1053.00;0.47;0
1;arms_factory;896.00;11.53;1073.00;2.04;0
1;arms_factory;995.00;10.78;1074.00;4.70;0
1;arms_factory;978.00;10.57;1079.00;2.54;0
1;industrial_complex;957.00;10.65;1051.00;3.74;0
1;industrial_complex;949.00;10.78;1073.00;0.48;0
1;industrial_complex;925.00;10.88;1064.00;3.14;0
1;industrial_complex;914.00;10.60;1043.00;5.81;0
1;industrial_complex;982.00;10.40;1044.00;2.54;0
1;industrial_complex;948.00;10.60;1030.00;5.21;0
1;air_base;900.00;10.50;1047.00;1.59;0
1;supply_node;995.00;10.78;1073.00;5.05;0
1;supply_node;909.00;11.20;1077.00;2.81;0
1;supply_node;938.00;10.65;1072.00;5.75;0
1;supply_node;951.00;10.85;1050.00;0.94;0
1;supply_node;965.00;10.25;1037.00;4.98;0
1;supply_node;983.00;10.53;1051.00;0.18;0
1;supply_node;923.00;10.88;1054.00;3.12;0
1;supply_node;965.00;10.73;1070.00;0.87;0
1;supply_node;902.00;10.90;1055.00;2.35;0
1;supply_node;936.00;10.75;1035.00;5.28;0
1;bunker;907.00;11.45;1089.00;0.55;0
1;bunker;942.00;10.80;1036.00;3.21;0
1;bunker;926.00;10.68;1054.00;4.77;0
1;bunker;971.00;10.80;1067.00;1.16;0
1;bunker;951.00;10.90;1060.00;5.28;0
1;bunker;1006.00;10.65;1083.00;0.20;0
1;bunker;935.00;10.70;1067.00;3.22;0
1;bunker;902.00;11.00;1061.00;5.88;0
1;bunker;973.00;10.30;1038.00;2.26;0
1;bunker;994.00;10.43;1055.00;0.11;0
1;anti_air_building;928.00;11.10;1081.00;1.67;0
1;anti_air_building;1009.00;10.70;1082.00;5.79;0
1;anti_air_building;966.00;10.50;1055.00;0.71;0
1;synthetic_refinery;958.00;10.50;1031.00;4.83;0
1;fuel_silo;956.00;10.53;1042.00;0.11;0
1;rocket_site;935.00;10.57;1055.00;5.44;0
1;nuclear_reactor;945.00;10.80;1035.00;2.17;0
2;arms_factory;2464.00;9.95;2045.00;0.47;0
2;arms_factory;2467.00;9.95;2036.00;2.04;0
2;arms_factory;2459.00;10.15;2038.00;4.70;0
2;arms_factory;2442.00;10.10;2045.00;2.54;0
2;arms_factory;2438.00;9.90;2037.00;3.74;0
2;arms_factory;2447.00;10.05;2038.00;0.48;0
2;industrial_complex;2465.00;9.90;2034.00;3.14;0
2;industrial_complex;2463.00;10.00;2036.00;5.81;0
2;industrial_complex;2454.00;10.10;2038.00;2.54;0
2;industrial_complex;2440.00;9.90;2035.00;5.21;0
2;industrial_complex;2451.00;10.05;2036.00;1.59;0
2;industrial_complex;2454.00;10.10;2040.00;4.25;0
2;air_base;2460.00;9.90;2034.00;0.99;0
2;supply_node;2443.00;10.05;2039.00;5.75;0
2;supply_node;2461.00;10.15;2039.00;0.94;0
2;naval_base;2438.00;9.50;2033.00;0.17;9684
2;naval_base;2472.00;9.88;2035.00;1.19;9684
2;bunker;2467.00;9.90;2039.00;0.64;0
2;bunker;2437.00;9.90;2034.00;4.76;0
2;coastal_bunker;2471.00;9.50;2034.00;1.19;0
2;coastal_bunker;2435.00;9.50;2037.00;-1.70;0
2;dockyard;2445.00;9.65;2034.00;0.17;0
2;anti_air_building;2470.00;9.90;2037.00;3.21;0
2;anti_air_building;2442.00;10.10;2042.00;4.77;0
2;anti_air_building;2448.00;10.05;2036.00;1.16;0
2;synthetic_refinery;2441.00;9.98;2038.00;5.28;0
2;fuel_silo;2453.00;10.12;2042.00;0.20;0
2;rocket_site;2443.00;10.10;2040.00;5.88;0
2;nuclear_reactor;2438.00;9.90;2042.00;2.26;0
2;floating_harbor;2445.15;9.50;2026.10;-2.98;1798
2;floating_harbor;2462.00;9.50;2028.00;-3.56;3456
3;arms_factory;2530.00;9.90;2039.00;4.70;0
3;arms_factory;2564.00;9.90;2037.00;2.54;0
3;arms_factory;2544.00;10.00;2045.00;3.74;0
3;arms_factory;2551.00;9.90;2037.00;0.48;0
3;arms_factory;2548.00;10.00;2042.00;3.14;0
3;arms_factory;2536.00;9.95;2042.00;5.81;0
3;industrial_complex;2559.00;10.00;2041.00;2.54;0
3;industrial_complex;2523.00;9.88;2037.00;5.21;0
3;industrial_complex;2545.00;9.90;2039.00;1.59;0
3;industrial_complex;2559.00;10.10;2046.00;4.25;0
3;industrial_complex;2530.00;9.95;2046.00;0.99;0
3;industrial_complex;2551.00;10.00;2043.00;3.66;0
3;air_base;2537.00;10.00;2045.00;0.04;0
3;supply_node;2553.00;9.95;2041.00;4.98;0
3;supply_node;2531.00;10.00;2041.00;0.18;0
3;naval_base;2526.00;9.50;2045.00;-1.11;9591
3;naval_base;2558.00;9.65;2037.00;0.54;8937
3;bunker;2538.00;9.88;2038.00;2.61;0
3;bunker;2533.00;10.00;2043.00;2.71;0
3;coastal_bunker;2566.00;9.85;2044.00;-4.57;0
3;coastal_bunker;2523.00;9.50;2035.00;-1.11;0
3;dockyard;2565.00;9.88;2045.00;-4.57;0
3;anti_air_building;2554.00;9.90;2039.00;1.16;0
3;anti_air_building;2561.00;10.05;2046.00;5.28;0
3;anti_air_building;2547.00;9.90;2039.00;0.20;0
3;synthetic_refinery;2560.00;10.10;2043.00;3.22;0
3;fuel_silo;2533.00;10.03;2046.00;5.88;0
3;rocket_site;2531.00;10.00;2045.00;0.11;0
3;nuclear_reactor;2562.00;10.05;2040.00;1.67;0
3;floating_harbor;2559.60;9.50;2030.00;-2.60;2897
3;floating_harbor;2520.74;9.50;2035.87;-4.25;6611
4;arms_factory;2935.00;13.68;2020.00;3.74;0
4;arms_factory;2951.00;12.70;2006.00;0.48;0
4;arms_factory;2961.00;12.65;2028.00;3.14;0
4;arms_factory;2932.00;10.80;2037.00;5.81;0
4;arms_factory;2943.00;14.32;2015.00;2.54;0
4;arms_factory;2893.00;10.50;2017.00;5.21;0
4;industrial_complex;2955.00;12.43;1996.00;1.59;0
4;industrial_complex;2960.00;10.57;2042.00;4.25;0
4;industrial_complex;2913.00;13.23;2011.00;0.99;0
4;industrial_complex;2930.00;13.10;2022.00;3.66;0
4;industrial_complex;2937.00;13.05;1995.00;0.04;0
4;industrial_complex;2956.00;12.10;2030.00;2.70;0
4;air_base;2967.00;12.60;1982.00;5.72;0
4;supply_node;2943.00;13.10;1988.00;3.12;0
4;supply_node;2937.00;11.88;2029.00;0.87;0
4;supply_node;2922.00;14.35;2004.00;2.35;0
4;supply_node;2966.00;13.23;1991.00;5.28;0
4;supply_node;2940.00;12.88;2009.00;1.59;0
4;supply_node;2898.00;12.40;2009.00;4.52;0
4;supply_node;2912.00;10.98;2029.00;6.00;0
4;supply_node;2941.00;10.75;2042.00;3.76;0
4;supply_node;2962.00;15.30;2016.00;0.41;0
4;naval_base;2888.00;9.95;2020.00;-2.77;9305
4;naval_base;2913.00;9.75;2040.00;-1.61;9305
4;naval_base;2907.00;9.98;2034.00;-2.09;9305
4;bunker;2973.00;14.45;1992.00;2.26;0
4;bunker;2973.00;16.18;2004.00;0.11;0
4;bunker;2924.00;13.68;2017.00;1.67;0
4;bunker;2951.00;10.75;2043.00;5.79;0
4;bunker;2930.00;12.62;2025.00;0.71;0
4;bunker;2943.00;12.28;2006.00;4.83;0
4;bunker;2898.00;11.55;2014.00;0.11;0
4;bunker;2953.00;12.35;1999.00;2.78;0
4;bunker;2913.00;10.98;2030.00;5.44;0
4;coastal_bunker;2916.00;10.03;2042.00;-1.61;0
4;coastal_bunker;2910.00;9.80;2037.00;-2.09;0
4;coastal_bunker;2894.00;10.05;2021.00;-2.77;0
4;dockyard;2899.00;10.03;2026.00;-2.77;0
4;anti_air_building;2972.00;15.93;2001.00;5.45;0
4;anti_air_building;2892.00;12.62;2004.00;3.29;0
4;anti_air_building;2915.00;12.32;2019.00;5.95;0
4;synthetic_refinery;2921.00;12.50;2027.00;2.33;0
4;fuel_silo;2916.00;14.62;1998.00;3.89;0
4;rocket_site;2970.00;13.60;1989.00;4.40;0
4;nuclear_reactor;2975.00;16.20;2014.00;0.78;0
4;floating_harbor;2890.49;9.50;2028.53;0.37;5447
4;floating_harbor;2898.92;9.50;2036.47;1.05;6567
4;floating_harbor;2908.01;9.50;2043.27;1.53;6612
5;arms_factory;3771.00;11.53;1670.00;3.14;0
5;arms_factory;3775.00;10.80;1654.00;5.81;0
5;arms_factory;3749.00;10.60;1664.00;2.54;0
5;arms_factory;3788.00;11.20;1642.00;5.21;0
5;arms_factory;3814.00;11.03;1651.00;1.59;0
5;arms_factory;3741.00;10.65;1660.00;4.25;0
5;industrial_complex;3803.00;11.10;1643.00;0.99;0
5;industrial_complex;3801.00;12.05;1668.00;3.66;0
5;industrial_complex;3810.00;11.95;1677.00;0.04;0
5;industrial_complex;3780.00;10.95;1657.00;2.70;0
5;industrial_complex;3807.00;12.10;1664.00;5.72;0
5;industrial_complex;3791.00;11.85;1657.00;0.64;0
5;air_base;3802.00;12.00;1653.00;4.76;0
5;supply_node;3782.00;10.95;1645.00;2.35;0
5;supply_node;3809.00;12.05;1668.00;5.28;0
5;supply_node;3765.00;10.90;1662.00;1.59;0
5;supply_node;3813.00;11.03;1644.00;4.52;0
5;supply_node;3745.00;10.60;1666.00;6.00;0
5;supply_node;3786.00;11.55;1665.00;3.76;0
5;bunker;3783.00;11.25;1660.00;5.28;0
5;bunker;3793.00;11.60;1648.00;0.20;0
5;bunker;3766.00;11.23;1675.00;3.22;0
5;bunker;3816.00;10.75;1647.00;5.88;0
5;bunker;3751.00;10.50;1653.00;2.26;0
5;bunker;3818.00;11.15;1663.00;0.11;0
5;anti_air_building;3759.00;10.78;1662.00;1.67;0
5;anti_air_building;3788.00;11.45;1647.00;5.79;0
5;anti_air_building;3775.00;10.90;1657.00;0.71;0
5;synthetic_refinery;3775.00;11.80;1673.00;4.83;0
5;fuel_silo;3823.00;10.45;1646.00;0.11;0
5;rocket_site;3830.00;10.30;1638.00;5.44;0
5;nuclear_reactor;3815.00;10.80;1644.00;2.17;0
6;arms_factory;1909.00;11.35;1885.00;2.54;0
6;arms_factory;1890.00;11.30;1888.00;5.21;0
6;arms_factory;1968.00;12.98;1856.00;1.59;0
6;arms_factory;1881.00;13.35;1857.00;4.25;0
6;arms_factory;1951.00;14.55;1870.00;0.99;0
6;arms_factory;1889.00;11.98;1877.00;3.66;0
6;industrial_complex;1947.00;12.48;1886.00;0.04;0
6;industrial_complex;1942.00;14.65;1874.00;2.70;0
6;industrial_complex;1876.00;11.20;1886.00;5.72;0
6;industrial_complex;1874.00;14.55;1863.00;0.64;0
6;industrial_complex;1867.00;14.18;1855.00;4.76;0
6;industrial_complex;1904.00;13.48;1857.00;2.61;0
6;air_base;1935.00;12.10;1892.00;2.71;0
6;supply_node;1915.00;11.50;1881.00;1.59;0
6;supply_node;1958.00;14.35;1861.00;4.52;0
6;supply_node;1878.00;14.00;1861.00;6.00;0
6;supply_node;1906.00;13.53;1857.00;3.76;0
6;supply_node;1933.00;13.75;1859.00;0.41;0
6;supply_node;1965.00;12.68;1880.00;1.89;0
6;supply_node;1892.00;11.75;1881.00;5.93;0
6;supply_node;1938.00;12.45;1888.00;1.13;0
6;supply_node;1879.00;11.30;1896.00;4.07;0
6;bunker;1938.00;15.25;1864.00;0.11;0
6;bunker;1911.00;12.45;1853.00;1.67;0
6;bunker;1884.00;12.80;1854.00;5.79;0
6;bunker;1944.00;12.50;1889.00;0.71;0
6;bunker;1880.00;11.40;1898.00;4.83;0
6;bunker;1920.00;11.62;1887.00;0.11;0
6;bunker;1889.00;11.30;1888.00;2.78;0
6;bunker;1974.00;12.62;1852.00;5.44;0
6;bunker;1960.00;13.15;1876.00;2.17;0
6;anti_air_building;1934.00;14.15;1874.00;3.38;0
6;anti_air_building;1885.00;11.15;1885.00;1.22;0
6;anti_air_building;1932.00;11.88;1893.00;5.34;0
6;synthetic_refinery;1883.00;12.85;1854.00;5.45;0
6;fuel_silo;1885.00;11.30;1896.00;3.29;0
6;rocket_site;1941.00;12.78;1883.00;2.33;0
6;nuclear_reactor;1906.00;14.25;1864.00;3.89;0
7;arms_factory;2928.00;10.70;1773.00;1.59;0
7;arms_factory;2986.00;11.20;1805.00;4.25;0
7;arms_factory;2968.00;12.70;1830.00;0.99;0
7;arms_factory;2936.00;11.82;1815.00;3.66;0
7;arms_factory;2931.00;11.28;1804.00;0.04;0
7;arms_factory;2991.00;10.50;1799.00;2.70;0
7;industrial_complex;2969.00;10.50;1789.00;5.72;0
7;industrial_complex;2930.00;10.73;1775.00;0.64;0
7;industrial_complex;2942.00;10.70;1800.00;4.76;0
7;industrial_complex;2965.00;12.62;1832.00;2.61;0
7;industrial_complex;2936.00;11.90;1818.00;2.71;0
7;industrial_complex;2917.00;11.45;1815.00;0.55;0
7;air_base;2981.00;11.15;1802.00;3.21;0
7;supply_node;2975.00;12.62;1828.00;6.00;0
7;supply_node;2982.00;10.82;1799.00;3.76;0
7;supply_node;2934.00;11.00;1801.00;0.41;0
7;supply_node;2936.00;10.53;1776.00;1.89;0
7;supply_node;2942.00;12.10;1829.00;5.93;0
7;supply_node;2918.00;11.30;1835.00;1.13;0
7;supply_node;2961.00;11.25;1808.00;4.07;0
7;supply_node;2912.00;11.50;1808.00;0.72;0
7;supply_node;2985.00;9.98;1775.00;3.30;0
7;supply_node;2959.00;10.00;1780.00;6.24;0
7;bunker;2988.00;12.35;1835.00;0.71;0
7;bunker;2913.00;11.60;1827.00;4.83;0
7;bunker;2981.00;9.93;1768.00;0.11;0
7;bunker;2956.00;12.23;1821.00;2.78;0
7;bunker;2980.00;11.12;1801.00;5.44;0
7;bunker;2966.00;10.25;1785.00;2.17;0
7;bunker;2930.00;11.65;1821.00;3.38;0
7;bunker;2905.00;11.10;1815.00;1.22;0
7;bunker;2935.00;10.90;1787.00;5.34;0
7;bunker;2927.00;11.05;1789.00;5.45;0
