58;211;194;171;land;false;mountain;1
59;232;71;216;land;false;mountain;1
60;137;132;243;land;true;plains;1
61;189;139;190;land;false;forest;1
62;225;117;187;land;false;forest;1
63;148;162;247;land;false;forest;1
64;186;230;161;land;false;marsh;1
65;144;223;160;land;false;mountain;1
66;215;201;155;land;false;jungle;1
67;207;242;165;land;true;plains;1
68;244;248;154;land;false;plains;1
69;253;159;132;land;true;plains;1
70;240;190;79;land;false;forest;1
71;216;223;149;land;false;plains;1
72;248;182;87;land;false;plains;1
73;173;167;182;land;false;plains;1
74;231;240;31;land;false;mountain;1
75;89;238;210;land;false;plains;1
76;221;212;114;land;false;plains;1
77;219;229;241;land;true;mountain;1
78;211;211;236;land;false;plains;1
79;209;184;213;land;false;jungle;1
80;176;217;247;land;false;mountain;1
81;226;193;252;land;false;plains;1
82;187;233;126;land;false;marsh;1
83;243;202;57;land;false;plains;1
84;225;234;65;land;false;mountain;1
85;190;186;225;land;false;desert;1
86;196;224;112;land;true;plains;1
87;254;150;130;land;false;plains;1
88;157;230;204;land;false;jungle;1
89;187;254;221;land;false;marsh;1
90;198;249;141;land;false;mountain;1
91;237;160;128;land;false;desert;1
92;235;70;254;land;false;jungle;1
93;201;170;140;land;false;plains;1
94;177;148;227;land;false;plains;1
95;189;154;213;land;true;plains;1
96;227;179;196;land;false;plains;1
97;232;156;135;land;true;plains;1
98;132;199;176;land;false;forest;1
99;72;227;205;land;false;plains;1
100;145;134;237;land;false;plains;1
101;33;248;250;land;false;mountain;1
102;201;183;166;land;false;marsh;1
103;179;236;202;land;false;plains;1
104;245;204;69;land;false;marsh;1
105;81;246;223;land;false;desert;1
106;200;207;187;land;false;mountain;1
107;179;233;168;land;true;plains;1
108;174;236;244;land;false;plains;1
109;246;136;231;land;false;mountain;1
110;100;170;242;land;false;mountain;1
111;229;149;165;land;false;desert;1
112;139;160;216;land;false;mountain;1
113;252;158;186;land;false;marsh;1
114;245;181;124;land;false;hills;1
115;218;169;174;land;false;mountain;1
116;250;218;47;land;true;plains;1
117;239;150;216;land;false;forest;1
118;186;149;214;land;false;desert;1
119;184;139;254;land;false;mountain;1
120;179;235;88;land;false;plains;1
121;245;211;149;land;false;plains;1
122;229;192;252;land;false;mountain;1
123;253;179;121;land;false;forest;1
124;227;101;176;land;false;marsh;1
125;104;233;206;land;false;mountain;1
126;218;187;195;land;false;plains;1
127;197;78;239;land;false;plains;1
128;235;189;153;land;true;plains;1
129;188;236;227;land;false;plains;1
130;85;216;207;land;false;plains;1
131;220;225;233;land;false;desert;1
132;149;251;154;land;false;mountain;1
133;235;214;66;land;false;mountain;1
134;188;170;232;land;false;marsh;1
135;39;230;249;land;false;marsh;1
136;106;215;242;land;false;desert;1
137;106;221;241;land;false;hills;1
138;226;159;148;land;true;plains;1
139;223;167;191;land;false;plains;1
140;126;192;196;land;false;plains;1
141;215;254;229;land;false;plains;1
142;226;125;203;land;true;marsh;1
143;191;220;245;land;false;plains;1
144;216;156;222;land;false;plains;1
145;252;180;144;land;true;plains;1
146;190;190;215;land;true;plains;1
147;196;192;202;land;false;desert;1
148;153;126;229;land;false;mountain;1
149;254;78;193;land;false;desert;1
150;176;197;192;land;false;marsh;1
151;172;216;191;land;true;plains;1
152;238;184;162;land;false;mountain;1
153;197;237;68;land;false;plains;1
154;226;236;173;land;false;mountain;1
155;209;148;223;land;true;plains;1
156;242;202;111;land;false;plains;1
157;113;249;153;land;false;plains;1
158;200;226;229;land;false;forest;1
159;224;228;212;land;false;mountain;1
160;243;63;234;land;false;plains;1
161;200;120;204;land;true;plains;1
162;237;93;223;land;true;plains;1
163;236;142;254;land;false;desert;1
164;95;241;216;land;false;mountain;1
165;254;208;238;land;false;jungle;1
166;242;249;58;land;false;marsh;1
167;175;207;195;land;false;mountain;1
168;160;245;225;land;false;marsh;1
169;214;251;232;land;false;plains;1
170;235;209;232;land;false;mountain;1
171;173;248;232;land;false;marsh;1
172;238;222;180;land;false;mountain;1
173;69;191;242;land;false;plains;1
174;203;250;152;land;false;forest;1
175;174;228;245;land;true;plains;1
176;182;193;243;land;false;mountain;1
177;243;230;127;land;false;mountain;1
178;188;83;232;land;false;plains;1
179;233;174;196;land;false;plains;1
180;122;240;217;land;true;plains;1
181;232;194;222;land;true;plains;1
182;93;244;254;land;false;marsh;1
183;41;219;243;land;false;marsh;1
184;197;251;54;land;false;mountain;1
185;215;117;241;land;false;mountain;1
186;241;122;198;land;false;marsh;1
187;246;210;226;land;false;plains;1
188;227;167;116;land;false;mountain;1
189;185;237;91;land;false;desert;1
190;184;77;250;land;false;forest;1
191;223;130;233;land;false;plains;1
192;69;245;240;land;false;plains;1
193;245;176;188;land;false;hills;1
194;241;230;51;land;false;plains;1
195;217;177;156;land;false;plains;1
196;236;207;226;land;false;plains;1
197;217;205;118;land;false;forest;1
198;240;191;214;land;false;plains;1
199;243;220;199;land;true;plains;1
200;223;246;37;land;false;mountain;1
201;196;226;135;land;false;jungle;1
202;239;254;87;land;false;marsh;1
203;247;204;199;land;false;plains;1
204;223;87;214;land;false;plains;1
205;222;215;129;land;false;forest;1
206;230;194;241;land;false;forest;1
207;177;228;222;land;false;mountain;1
208;221;234;134;land;false;forest;1
209;217;242;244;land;false;plains;1
210;244;212;195;land;false;plains;1
211;242;240;228;land;false;plains;1
212;212;164;150;land;false;desert;1
213;197;123;230;land;false;plains;1
214;115;249;230;land;false;plains;1
215;205;253;167;land;false;plains;1
216;244;216;55;land;false;plains;1
217;100;226;198;land;true;plains;1
218;193;180;207;land;false;desert;1
219;129;246;208;land;true;plains;1
220;123;182;232;land;false;desert;1
221;153;233;253;land;false;plains;1
222;227;143;214;land;false;plains;1
223;242;245;182;land;false;mountain;1
224;149;225;153;land;false;marsh;1
225;139;253;109;land;false;jungle;1
226;231;219;104;land;false;marsh;1
227;254;197;225;land;false;plains;1
228;179;96;238;land;true;plains;1
229;108;180;220;land;false;forest;1
230;242;159;101;land;false;plains;1
231;232;221;99;land;false;plains;1
232;112;205;226;land;false;desert;1
233;246;18;247;land;false;plains;1
234;246;157;123;land;false;forest;1
235;62;218;230;land;false;plains;1
236;182;177;187;land;false;mountain;1
237;149;211;165;land;false;forest;1
238;221;125;214;land;false;plains;1
239;200;158;238;land;false;jungle;1
240;146;167;199;land;false;plains;1
241;81;214;243;land;false;forest;1
242;108;207;239;land;true;plains;1
243;187;121;212;land;true;plains;1
244;238;218;190;land;false;plains;1
245;205;143;201;land;false;marsh;1
246;125;189;219;land;false;plains;1
247;205;250;61;land;false;plains;1
248;166;241;167;land;false;plains;1
249;178;161;198;land;false;mountain;1
250;194;221;197;land;true;plains;1
251;93;198;243;land;false;plains;1
252;196;151;213;land;true;plains;1
253;155;122;247;land;false;mountain;1
254;220;176;203;land;false;jungle;1
255;174;241;180;land;false;plains;1
256;251;144;230;land;false;plains;1
257;179;232;220;land;false;marsh;1
258;205;216;129;land;false;plains;1
259;205;168;234;land;false;plains;1
260;217;132;192;land;false;plains;1
261;208;85;240;land;false;plains;1
262;244;232;68;land;true;plains;1
263;174;191;176;land;false;plains;1
264;239;73;207;land;false;forest;1
265;214;227;127;land;false;plains;1
266;243;152;253;land;false;forest;1
267;254;134;221;land;false;plains;1
268;230;225;235;land;false;mountain;1
269;239;217;177;land;false;plains;1
270;224;95;186;land;false;plains;1
271;99;172;242;land;true;plains;1
272;102;245;233;land;false;plains;1
273;232;159;129;land;false;marsh;1
274;219;180;174;land;false;jungle;1
275;171;226;197;land;false;forest;1
276;193;131;228;land;false;plains;1
277;230;162;120;land;false;forest;1
278;233;172;197;land;false;mountain;1
279;157;191;155;land;false;plains;1
280;254;228;44;land;false;desert;1
281;226;134;151;land;false;plains;1
282;211;184;225;land;false;forest;1
283;186;85;237;land;false;mountain;1
284;244;149;247;land;true;plains;1
285;198;116;234;land;true;plains;1
286;202;183;143;land;false;plains;1
287;183;207;207;land;true;plains;1
288;102;251;181;land;false;plains;1
289;186;216;122;land;false;marsh;1
290;173;113;231;land;false;plains;1
291;234;103;231;land;false;marsh;1
292;242;140;146;land;false;forest;1
293;200;106;219;land;true;plains;1
294;223;169;171;land;false;mountain;1
295;112;165;231;land;false;plains;1
296;241;204;205;land;false;marsh;1
297;181;237;94;land;false;forest;1
298;232;178;153;land;true;plains;1
299;221;174;159;land;false;plains;1
300;186;115;243;land;true;plains;1
301;169;145;225;land;true;mountain;1
302;98;238;244;land;false;mountain;1
303;230;176;115;land;false;plains;1
304;150;207;227;land;false;plains;1
305;161;234;227;land;false;jungle;1
306;208;242;88;land;false;plains;1
307;132;185;216;land;false;jungle;1
308;207;234;217;land;true;plains;1
309;228;187;212;land;false;plains;1
310;159;254;164;land;false;plains;1
311;235;174;96;land;false;marsh;1
312;205;195;125;land;true;plains;1
313;235;218;176;land;false;plains;1
314;166;165;170;land;false;plains;1
315;119;239;229;land;false;plains;1
316;237;208;173;land;false;marsh;1
317;229;217;161;land;false;plains;1
318;228;174;175;land;false;mountain;1
319;105;203;214;land;false;mountain;1
320;164;226;176;land;true;plains;1
321;184;118;237;land;false;plains;1
322;179;202;244;land;false;marsh;1
323;233;125;239;land;false;forest;1
324;249;147;171;land;false;desert;1
325;76;205;229;land;false;jungle;1
326;243;254;119;land;false;desert;1
327;199;242;93;land;false;marsh;1
328;198;217;122;land;false;forest;1
329;161;248;150;land;false;plains;1
330;215;254;148;land;false;mountain;1
331;94;235;183;land;false;plains;1
332;205;216;238;land;false;desert;1
333;127;203;248;land;false;plains;1
334;215;215;134;land;true;plains;1
335;248;93;203;land;false;jungle;1
336;246;83;210;land;true;plains;1
337;222;247;191;land;false;plains;1
338;222;178;220;land;false;mountain;1
339;140;198;218;land;false;marsh;1
340;233;163;190;land;false;plains;1
341;203;243;131;land;false;plains;1
342;209;247;136;land;false;mountain;1
343;239;194;201;land;true;plains;1
344;227;217;231;land;false;plains;1
345;102;249;232;land;false;mountain;1
346;210;74;218;land;false;plains;1
347;233;126;158;land;false;mountain;1
348;166;206;195;land;false;marsh;1
349;247;235;89;land;false;mountain;1
350;154;219;168;land;false;forest;1
351;146;186;231;land;false;plains;1
352;226;167;151;land;false;marsh;1
353;144;153;216;land;true;plains;1
354;157;217;173;land;true;plains;1
355;145;170;189;land;false;plains;1
356;115;234;181;land;true;plains;1
357;186;204;114;land;false;plains;1
358;216;236;51;land;false;mountain;1
359;209;253;60;land;false;plains;1
360;249;172;166;land;false;mountain;1
361;185;194;139;land;false;forest;1
362;213;234;135;land;false;mountain;1
363;253;211;109;land;false;mountain;1
364;222;196;211;land;false;plains;1
365;110;227;210;land;false;plains;1
366;230;101;172;land;false;plains;1
367;166;185;200;land;false;jungle;1
368;215;187;252;land;false;plains;1
369;234;207;137;land;false;marsh;1
370;247;143;119;land;false;mountain;1
371;246;227;45;land;false;mountain;1
372;225;178;236;land;false;desert;1
373;223;237;114;land;false;mountain;1
374;251;102;206;land;false;plains;1
375;241;152;122;land;false;forest;1
376;147;168;205;land;false;mountain;1
377;207;188;241;land;false;jungle;1
378;249;178;127;land;false;forest;1
379;170;241;169;land;false;plains;1
380;230;244;211;land;false;plains;1
381;66;206;247;land;false;plains;1
382;245;241;50;land;false;marsh;1
383;191;189;227;land;false;plains;1
384;246;248;12;land;false;mountain;1
385;139;174;229;land;false;marsh;1
386;192;213;215;land;false;mountain;1
387;129;249;140;land;false;mountain;1
388;253;234;123;land;false;forest;1
389;213;162;200;land;false;plains;1
390;226;200;177;land;true;plains;1
391;254;128;239;land;true;plains;1
392;150;237;185;land;false;mountain;1
393;213;135;221;land;false;plains;1
394;74;177;251;land;true;plains;1
395;41;252;227;land;false;forest;1
396;233;196;152;land;false;marsh;1
397;170;195;154;land;true;forest;1
398;247;208;131;land;false;mountain;1
399;204;251;245;land;false;plains;1
400;237;143;142;land;false;plains;1
401;225;105;227;land;false;mountain;1
402;64;244;210;land;false;marsh;1
403;41;219;249;land;false;mountain;1
404;215;253;205;land;false;plains;1
405;252;70;235;land;true;plains;1
406;228;155;197;land;false;marsh;1
407;142;215;189;land;false;plains;1
408;78;227;216;land;false;jungle;1
409;235;90;222;land;false;plains;1
410;65;228;225;land;true;plains;1
411;230;180;166;land;false;forest;1
412;184;201;184;land;false;plains;1
413;159;153;252;land;false;marsh;1
414;194;240;196;land;false;mountain;1
415;134;170;254;land;false;jungle;1
416;96;236;222;land;false;marsh;1
417;220;221;159;land;false;plains;1
418;89;238;190;land;false;plains;1
419;128;254;151;land;false;marsh;1
420;94;239;239;land;true;plains;1
421;228;231;102;land;false;mountain;1
422;211;208;247;land;false;forest;1
423;123;157;241;land;false;marsh;1
424;247;247;54;land;false;marsh;1
425;155;218;148;land;false;forest;1
426;65;189;250;land;true;plains;1
427;239;170;238;land;false;mountain;1
428;244;214;220;land;false;forest;1
429;215;200;182;land;false;marsh;1
430;110;188;238;land;false;forest;1
431;159;242;186;land;false;plains;1
432;150;253;230;land;false;forest;1
433;247;220;60;land;false;plains;1
434;136;225;194;land;false;mountain;1
435;226;159;217;land;true;plains;1
436;90;250;206;land;false;plains;1
437;143;191;243;land;false;marsh;1
438;164;183;212;land;false;mountain;1
439;233;229;135;land;false;mountain;1
440;197;132;190;land;false;mountain;1
441;156;207;245;land;false;plains;1
442;240;207;187;land;true;plains;1
443;138;253;246;land;false;mountain;1
444;200;240;214;land;false;forest;1
445;233;69;227;land;false;marsh;1
446;235;86;224;land;false;marsh;1
447;155;246;101;land;true;plains;1
448;253;144;196;land;false;plains;1
449;153;200;171;land;true;plains;1
450;87;254;231;land;false;desert;1
451;250;139;113;land;false;forest;1
452;233;239;238;land;false;marsh;1
453;249;254;45;land;false;plains;1
454;213;124;199;land;false;plains;1
455;202;218;128;land;false;plains;1
456;233;181;94;land;false;plains;1
457;251;183;84;land;false;plains;1
458;249;70;205;land;false;plains;1
459;253;169;182;land;false;marsh;1
460;176;100;236;land;false;plains;1
461;126;201;218;land;false;mountain;1
462;130;233;200;land;false;plains;1
463;238;215;48;land;true;plains;1
464;98;225;247;land;true;plains;1
465;92;208;227;land;true;plains;1
466;7;254;244;land;true;plains;1
467;231;162;232;land;false;marsh;1
468;199;227;164;land;true;plains;1
469;235;237;162;land;false;mountain;1
470;192;110;220;land;false;forest;1
471;222;211;222;land;false;plains;1
472;225;144;219;land;false;plains;1
473;165;113;227;land;false;mountain;1
474;239;162;200;land;true;plains;1
475;246;163;251;land;false;mountain;1
476;193;198;165;land;false;marsh;1
477;148;146;220;land;false;jungle;1
478;231;191;131;land;false;plains;1
479;215;151;239;land;false;plains;1
480;246;244;88;land;false;plains;1
481;231;115;166;land;false;mountain;1
482;178;238;134;land;false;plains;1
483;152;224;202;land;false;plains;1
484;247;222;167;land;false;plains;1
485;133;157;227;land;false;mountain;1
486;250;148;176;land;false;forest;1
487;229;207;76;land;true;plains;1
488;213;144;188;land;false;marsh;1
489;208;202;141;land;false;plains;1
490;147;213;232;land;false;jungle;1
491;107;229;235;land;false;plains;1
492;216;187;213;land;true;plains;1
493;218;182;236;land;false;plains;1
494;67;225;211;land;false;mountain;1
495;143;160;251;land;false;plains;1
496;210;246;132;land;false;plains;1
497;192;200;114;land;false;mountain;1
498;242;75;244;land;false;plains;1
499;166;233;196;land;true;plains;1
500;132;238;235;land;false;plains;1
501;229;164;128;land;false;forest;1
502;242;20;240;land;false;mountain;1
503;253;194;58;land;false;mountain;1
504;239;24;250;land;false;plains;1
505;249;171;217;land;true;plains;1
506;67;253;205;land;false;jungle;1
507;134;222;183;land;false;plains;1
508;239;185;101;land;false;desert;1
509;252;181;129;land;false;forest;1
510;154;172;233;land;false;marsh;1
511;158;241;238;land;false;marsh;1
512;254;166;159;land;false;jungle;1
513;195;173;177;land;true;plains;1
514;184;144;183;land;false;plains;1
515;64;206;246;land;false;plains;1
516;154;156;209;land;false;jungle;1
517;46;230;241;land;true;plains;1
518;139;224;208;land;false;mountain;1
519;209;162;173;land;true;plains;1
520;202;248;58;land;false;plains;1
521;194;171;209;land;false;forest;1
522;172;241;224;land;false;forest;1
523;208;191;126;land;true;plains;1
524;252;169;189;land;true;plains;1
525;73;241;249;land;false;plains;1
526;243;212;148;land;false;desert;1
527;167;246;253;land;false;marsh;1
528;168;135;250;land;false;plains;1
529;216;122;204;land;false;forest;1
530;231;128;231;land;false;plains;1
531;59;195;247;land;false;forest;1
532;164;138;217;land;false;marsh;1
533;193;220;95;land;false;plains;1
534;166;103;236;land;false;hills;1
535;190;152;207;land;false;plains;1
536;138;234;190;land;false;jungle;1
537;197;136;189;land;false;forest;1
538;187;182;176;land;false;plains;1
539;209;207;165;land;false;plains;1
540;202;159;247;land;false;plains;1
541;208;252;74;land;false;mountain;1
542;237;238;111;land;true;plains;1
543;248;225;156;land;false;marsh;1
544;110;198;228;land;false;desert;1
545;147;160;229;land;true;plains;1
546;146;229;209;land;false;plains;1
547;177;161;182;land;true;plains;1
548;221;204;120;land;false;desert;1
549;212;251;161;land;false;plains;1
550;148;217;159;land;false;marsh;1
551;213;179;119;land;false;desert;1
552;193;200;113;land;false;plains;1
553;170;188;221;land;false;plains;1
554;199;248;195;land;false;mountain;1
555;252;95;212;land;false;mountain;1
556;75;246;236;land;false;jungle;1
557;187;94;249;land;false;plains;1
558;205;90;225;land;false;hills;1
559;140;210;172;land;true;plains;1
560;242;199;119;land;true;plains;1
561;148;248;126;land;true;mountain;1
562;247;118;206;land;false;forest;1
563;225;250;60;land;false;hills;1
564;246;118;160;land;false;plains;1
565;245;123;204;land;false;plains;1
566;221;195;199;land;false;plains;1
567;250;46;237;land;false;mountain;1
568;172;239;180;land;false;plains;1
569;240;249;234;land;false;forest;1
570;206;177;132;land;false;desert;1
571;249;127;197;land;false;plains;1
572;213;142;240;land;true;plains;1
573;216;206;92;land;false;plains;1
574;169;161;221;land;false;plains;1
575;154;227;187;land;false;plains;1
576;146;170;191;land;false;plains;1
577;250;185;215;land;false;forest;1
578;153;221;145;land;false;marsh;1
579;214;229;186;land;false;hills;1
580;206;131;224;land;false;plains;1
581;115;206;209;land;false;marsh;1
582;150;112;252;land;false;marsh;1
583;218;247;120;land;false;mountain;1
584;166;174;229;land;false;jungle;1
585;151;220;188;land;false;mountain;1
586;252;204;47;land;false;plains;1
587;225;50;234;land;false;plains;1
588;202;217;202;land;false;jungle;1
589;216;252;153;land;false;plains;1
590;106;199;218;land;false;plains;1
591;243;226;250;land;false;forest;1
592;108;159;240;land;false;plains;1
593;201;167;235;land;false;plains;1
594;198;139;172;land;false;plains;1
595;234;123;214;land;true;plains;1
596;109;251;220;land;false;mountain;1
597;248;248;243;land;false;marsh;1
598;203;200;160;land;true;plains;1
599;235;56;230;land;false;plains;1
600;228;207;100;land;false;hills;1
601;233;149;182;land;true;plains;1
602;181;243;106;land;false;plains;1
603;122;245;240;land;false;plains;1
604;250;29;223;land;false;marsh;1
605;253;242;84;land;false;plains;1
606;200;104;238;land;false;mountain;1
607;230;109;252;land;true;plains;1
608;155;152;210;land;true;plains;1
609;235;150;244;land;false;plains;1
610;238;126;208;land;false;marsh;1
611;225;172;236;land;false;mountain;1
612;232;135;134;land;false;forest;1
613;145;166;244;land;false;mountain;1
614;231;246;90;land;false;jungle;1
615;114;249;219;land;false;mountain;1
616;118;216;229;land;false;forest;1
617;178;107;218;land;false;mountain;1
618;239;229;134;land;false;plains;1
619;169;112;245;land;false;plains;1
620;132;180;227;land;false;jungle;1
621;108;225;225;land;false;plains;1
622;250;228;128;land;true;plains;1
623;235;115;156;land;true;plains;1
624;168;240;210;land;false;plains;1
625;235;230;82;land;false;jungle;1
626;232;236;237;land;false;desert;1
627;118;221;220;land;false;mountain;1
628;233;225;56;land;false;mountain;1
629;204;65;248;land;false;forest;1
630;254;219;143;land;false;marsh;1
631;253;225;106;land;false;marsh;1
632;246;82;204;land;false;forest;1
633;253;219;51;land;false;jungle;1
634;170;204;152;land;false;plains;1
635;175;239;108;land;false;jungle;1
636;244;198;246;land;false;desert;1
637;83;236;227;land;false;mountain;1
638;109;186;222;land;false;mountain;1
639;133;240;148;land;false;plains;1
640;126;221;193;land;false;mountain;1
641;199;210;205;land;false;plains;1
642;207;75;238;land;false;marsh;1
643;189;76;253;land;false;mountain;1
644;114;199;233;land;false;desert;1
645;120;195;221;land;false;plains;1
646;172;212;252;land;false;forest;1
647;123;157;229;land;false;hills;1
648;126;248;163;land;false;plains;1
649;223;139;233;land;false;marsh;1
650;122;149;246;land;false;plains;1
651;252;244;77;land;true;plains;1
652;205;109;189;land;false;plains;1
653;119;242;172;land;false;forest;1
654;126;234;202;land;true;plains;1
655;187;215;207;land;false;forest;1
656;127;236;152;land;true;plains;1
657;56;207;244;land;false;desert;1
658;191;116;219;land;false;plains;1
659;201;156;184;land;true;plains;1
660;240;163;142;land;false;desert;1
661;202;114;232;land;false;plains;1
662;227;202;229;land;true;plains;1
663;101;248;158;land;false;plains;1
664;93;186;229;land;false;plains;1
665;251;178;128;land;false;marsh;1
666;220;245;101;land;false;jungle;1
667;219;61;230;land;false;marsh;1
668;141;223;216;land;false;marsh;1
669;218;147;208;land;false;marsh;1
670;229;96;228;land;false;mountain;1
671;194;177;182;land;true;forest;1
672;97;229;246;land;true;plains;1
673;245;182;233;land;false;plains;1
674;230;101;185;land;false;jungle;1
675;227;144;172;land;false;plains;1
676;166;181;167;land;true;plains;1
677;210;55;245;land;false;marsh;1
678;232;197;194;land;false;forest;1
679;250;45;252;land;false;marsh;1
680;212;112;187;land;false;plains;1
681;179;251;127;land;false;mountain;1
682;241;227;40;land;false;forest;1
683;188;102;222;land;false;plains;1
684;145;212;148;land;false;plains;1
685;236;186;102;land;false;plains;1
686;254;240;248;land;true;plains;1
687;189;222;153;land;false;marsh;1
688;164;156;188;land;false;forest;1
689;214;215;144;land;false;plains;1
690;243;182;103;land;true;plains;1
691;178;238;103;land;false;marsh;1
692;212;252;130;land;false;forest;1
693;58;244;226;land;false;desert;1
694;132;228;164;land;false;mountain;1
695;252;113;162;land;false;marsh;1
696;188;215;144;land;false;plains;1
697;139;184;252;land;false;marsh;1
698;199;242;185;land;false;plains;1
699;207;204;216;land;false;plains;1
700;219;254;85;land;false;jungle;1
701;170;219;138;land;false;plains;1
702;206;194;122;land;false;plains;1
703;67;234;201;land;false;plains;1
704;173;224;197;land;false;plains;1
705;166;223;213;land;false;mountain;1
706;211;178;163;land;false;plains;1
707;215;141;194;land;false;marsh;1
708;222;225;147;land;false;forest;1
709;227;143;151;land;false;desert;1
710;234;219;91;land;false;marsh;1
711;189;199;190;land;false;plains;1
712;209;208;162;land;true;plains;1
713;118;232;169;land;false;plains;1
714;108;232;251;land;false;marsh;1
715;159;215;176;land;true;plains;1
716;202;210;250;land;false;plains;1
717;105;248;182;land;false;jungle;1
718;137;222;156;land;false;plains;1
719;152;196;251;land;false;marsh;1
720;175;220;214;land;false;hills;1
721;129;244;190;land;false;mountain;1
722;149;229;209;land;false;marsh;1
723;127;194;250;land;true;marsh;1
724;214;90;248;land;false;plains;1
725;178;202;250;land;false;mountain;1
726;188;228;217;land;true;plains;1
727;236;162;205;land;false;plains;1
728;213;149;231;land;false;plains;1
729;71;248;228;land;true;plains;1
730;249;170;201;land;false;plains;1
731;233;117;212;land;false;plains;1
732;243;123;175;land;false;plains;1
733;188;157;205;land;false;forest;1
734;240;57;210;land;true;plains;1
735;212;169;220;land;false;marsh;1
736;171;245;228;land;false;jungle;1
737;246;51;246;land;false;jungle;1
738;68;194;244;land;false;jungle;1
739;139;208;229;land;false;forest;1
740;222;155;228;land;false;forest;1
741;194;236;199;land;false;mountain;1
742;210;212;145;land;false;plains;1
743;201;108;246;land;false;jungle;1
744;199;191;212;land;false;marsh;1
745;229;231;135;land;false;forest;1
746;199;173;139;land;false;forest;1
747;112;202;212;land;false;marsh;1
748;208;218;160;land;false;plains;1
749;239;115;230;land;false;plains;1
750;233;210;166;land;false;mountain;1
751;239;196;105;land;false;desert;1
752;226;215;116;land;false;mountain;1
753;200;212;97;land;false;mountain;1
754;190;181;180;land;false;jungle;1
755;91;246;228;land;false;forest;1
756;214;208;141;land;false;marsh;1
757;251;218;244;land;false;forest;1
758;138;245;175;land;false;marsh;1
759;123;203;207;land;false;plains;1
760;238;250;245;land;false;forest;1
761;200;134;204;land;false;plains;1
762;114;230;225;land;true;plains;1
763;241;190;228;land;false;plains;1
764;186;197;200;land;false;plains;1
765;174;146;195;land;false;marsh;1
766;231;174;179;land;true;plains;1
767;164;203;167;land;false;marsh;1
768;239;148;148;land;false;plains;1
769;220;231;94;land;false;marsh;1
770;201;122;251;land;false;mountain;1
771;166;159;190;land;false;marsh;1
772;200;163;253;land;false;mountain;1
773;245;137;125;land;false;plains;1
774;223;123;163;land;true;plains;1
775;177;188;227;land;false;plains;1
776;202;153;176;land;true;plains;1
777;191;250;175;land;false;forest;1
778;8;240;254;land;false;plains;1
779;121;233;171;land;false;plains;1
780;184;155;199;land;true;plains;1
781;218;200;190;land;false;plains;1
782;243;226;240;land;false;mountain;1
783;252;26;244;land;true;forest;1
784;205;126;189;land;false;plains;1
785;222;85;215;land;false;mountain;1
786;127;222;198;land;false;marsh;1
787;226;145;235;land;false;plains;1
788;185;232;89;land;false;plains;1
789;175;184;211;land;false;plains;1
790;151;209;210;land;false;mountain;1
791;230;216;126;land;false;jungle;1
792;247;132;145;land;false;marsh;1
793;224;245;50;land;false;plains;1
794;232;225;76;land;false;plains;1
795;248;176;238;land;true;plains;1
796;243;228;112;land;false;plains;1
797;235;203;203;land;false;mountain;1
798;178;185;212;land;false;mountain;1
799;139;188;220;land;false;forest;1
800;229;150;223;land;false;plains;1
801;187;226;229;land;false;plains;1
802;204;222;195;land;false;forest;1
803;89;246;250;land;false;desert;1
804;117;218;205;land;false;plains;1
805;133;228;229;land;false;plains;1
806;226;188;207;land;false;plains;1
